"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                    Манлай,34619,Тэмээ,11.2,9.63,10.48,9.93,10.6,10.9,10.29,10.45,10.75,10.81,9.57,9.67,9.71,9.9,10.25,10.16,10.53,10.72,11.06,11.14,10.72,9.1,6.83,5.63,5.73,5.87,5.95,6.08,6.23,6.5,6.25,6.08,6.27,6.59,6.89,7.08,7.12,6.93,7.39,7.81,7.66,7.97,8.816,9.41,10.264,10.903,12.03,13.056,14.2,14.486,15.977
                    Манлай,34619,Хонь,28.99,24.38,26.8,27.86,30.21,30.51,29.8,30.48,30.76,31.65,23.39,24.18,22.43,22.07,23.66,22.86,22.74,23.15,26.17,26.97,23.65,22.93,17.42,16.08,18.49,20.81,23.51,25.83,28.34,31.95,26.32,24.06,24.07,20.87,24.45,25.76,25.22,28.54,32.18,36.52,24.17,28.78,32.894,37.669,41.352,44.756,54.183,64.658,70.684,74.523,74.204
                    Манлай,34619,Ямаа,21.96,17.52,21.2,22.76,26.07,27.48,25.4,26.41,27.25,28.11,20.36,22.63,23.32,22.4,23.72,23.67,26.28,26.52,26.63,27.43,19.49,20.91,16.55,16.96,22.85,28.99,35.42,41.9,46.74,49.94,34.34,35.83,41.01,32.22,41.13,43.57,43.65,53.46,61.46,66.97,35.27,45.59,54.032,62.648,68.001,68.089,82.633,97.431,106.068,115.881,113.33
                    Ноён,34622,Бүгд,37.5,39.94,37.67,28.32,33.16,40.77,43.85,45.51,46.86,42.46,42.15,45.59,47.33,37.26,37.45,34.97,32.86,32.05,33.17,38.66,37.75,39.8,42.91,48.26,54.08,62.84,66.89,78.48,86.46,81.88,86.68,59.99,45.89,55.75,59.5,50.36,52.25,64.84,82.19,87.68,69.85,75.63,81.593,92.895,105.2,116.669,119.638,126.694,108.306,132.705,138.627
                    Ноён,34622,Адуу,1.37,1.25,0.89,0.56,0.75,0.8,0.86,0.87,0.92,0.89,0.97,1.01,1.07,1.09,1.08,1.05,1.02,0.96,1.01,1.03,1.01,1.11,1.16,1.34,1.56,1.87,2.06,2.49,2.85,2.45,2.61,0.89,0.62,0.8,0.82,0.81,0.77,0.9,1.1,1.09,0.92,0.94,1.045,1.275,1.556,1.738,1.953,2.237,2.143,2.633,2.728
                    Ноён,34622,Үхэр,0.18,0.21,0.18,0.14,0.18,0.23,0.29,0.33,0.39,0.42,0.43,0.49,0.59,0.51,0.53,0.53,0.53,0.45,0.52,0.51,0.49,0.55,0.57,0.7,0.83,1,1.04,1.14,1.31,1.09,0.9,0.12,0.06,0.08,0.09,0.07,0.06,0.08,0.1,0.1,0.07,0.08,0.105,0.139,0.197,0.234,0.244,0.255,0.223,0.276,0.306
                    Ноён,34622,Тэмээ,9.1,9.64,8.98,7.94,7.56,8.42,8.5,8.78,8.86,8.36,8.78,9.08,9.51,9.27,9.11,8.81,7.85,7.36,7.34,7.39,6.89,6.87,6.78,6.64,6.65,6.69,6.44,6.67,6.78,6.8,6.49,5.34,4.52,4.67,4.05,3.65,3.38,3.6,3.91,4.24,4.17,4.32,4.74,4.981,5.468,5.471,5.843,6.073,6.345,6.588,7.184
                    Ноён,34622,Хонь,7.73,8.5,8.03,5.6,6.58,8,8.8,9.13,9.61,8.96,8.93,9.71,9.82,7.49,7.8,6.87,6.4,6.25,6.44,7.39,6.78,6.79,7.89,9.03,10.32,11.71,12.34,14.03,14.73,13.94,13.5,7.89,4.87,5.32,5.43,4.86,4.73,5.6,6.93,7.72,5.78,5.89,6.442,7.425,9.059,9.837,10.622,11.753,10.615,12.89,13.202
                    Ноён,34622,Ямаа,19.12,20.34,19.59,14.08,18.09,23.34,25.4,26.41,27.07,23.83,23.05,25.3,26.34,18.9,18.92,17.71,17.05,17.04,17.86,22.36,22.58,24.47,26.51,30.55,34.72,41.57,45.02,54.15,60.8,57.6,63.18,45.76,35.82,44.88,49.1,40.97,43.31,54.66,70.14,74.53,58.91,64.39,69.261,79.075,88.92,99.389,100.976,106.376,88.98,110.318,115.207
                    Номгон,34625,Бүгд,78.1,81.23,79.27,62.6,69.95,78.04,79.74,85.38,89.34,90.75,90.94,91.33,93.66,84.99,86.85,75.89,67.08,72.24,73.76,83.19,87.53,76.87,75.72,75.99,88.79,104.79,120.83,139.74,146.05,141.65,143.98,123.51,90.93,102.88,122.11,131.1,135.21,155.92,186.87,198,116.85,149.99,172.465,197.239,216.984,244.795,262.296,289.869,262.292,302.862,306.547
                    Номгон,34625,Адуу,8.25,7.81,7.84,6.31,6.69,7.39,7.59,7.77,7.96,8.13,8.16,8.48,8.86,7.64,7.83,7.67,6.51,6.44,6.31,6.66,6.62,5.96,5.28,5.17,6.02,7.03,8.06,9.12,10.17,10.17,9.81,4.58,2.23,2.37,2.77,2.88,3.05,3.18,3.74,4.03,3.13,3.73,4.218,4.756,5.589,6.348,6.981,7.964,6.558,7.35,8.11
                    Номгон,34625,Үхэр,0.22,0.3,0.26,0.21,0.26,0.32,0.35,0.4,0.44,0.45,0.48,0.54,0.56,0.56,0.62,0.61,0.61,0.61,0.69,0.81,0.92,0.85,0.81,0.83,1.01,1.33,1.62,2,2.14,2.01,1.7,0.64,0.38,0.43,0.54,0.68,0.72,0.81,1.01,1.03,0.63,0.75,0.95,1.19,1.485,1.779,2.07,2.377,2.059,2.414,2.68
                    Номгон,34625,Тэмээ,13.75,14.21,14.02,11.26,11.36,12.62,12.5,13.11,12.87,13.27,13.27,13.35,13.51,13.53,12.62,11.46,9.76,9.16,9.18,9.39,9.45,8.53,8.25,6.32,6.56,6.59,6.48,6.64,6.64,6.49,6.17,5.49,4.61,4.52,4.63,4.66,4.67,4.87,4.88,5.08,5.02,5.37,5.758,6.04,6.625,6.938,7.595,8.152,8.764,9.097,9.506
                    Номгон,34625,Хонь,20.87,21.01,19.93,14.53,15.51,16.5,17.18,17.84,18.38,18.61,17.63,17.56,18.17,16.72,16.95,12.97,11.62,12.28,13.45,15.06,16.13,15.95,15.89,16.09,17.95,20.64,23.18,25.82,26.49,25.66,25.33,19.85,12.6,12.61,14.51,15.92,16.06,18.28,21.98,24.31,15.61,19.97,23.793,27.791,31.385,35.746,38.915,44.164,41.985,48.065,50.03
                    Номгон,34625,Ямаа,35.01,37.9,37.23,30.29,36.12,41.21,42.12,46.27,49.68,50.3,51.4,51.41,52.56,46.55,48.83,43.2,38.59,43.76,44.13,51.28,54.42,45.58,45.48,47.58,57.25,69.19,81.48,96.17,100.61,97.33,100.98,92.95,71.1,82.95,99.66,106.96,110.71,128.8,155.26,163.55,92.46,120.17,137.746,157.462,171.9,193.984,206.735,227.212,202.926,235.936,236.221
                    Сэврэй,34628,Бүгд,75.3,65.71,63.31,58.73,67.35,78.23,83.07,85.94,86.02,82.75,75.87,79.64,80.84,69.71,69.9,61.58,61.59,62.91,64.06,67.92,66.99,73.6,75.85,84.98,95.67,108.34,108.75,123.63,126.36,124.66,131.21,110.47,76.15,84.64,92.06,89.17,87.78,99.5,118.8,125.93,88.83,97.63,104.662,119.881,130.386,147.538,156.286,177.238,172.662,190.48,162.97
                    Сэврэй,34628,Адуу,4.46,3.9,3.76,2.71,2.98,3.25,3.25,3.31,3.53,3.18,3.05,3.31,3.47,3.3,3.33,2.87,2.75,2.6,2.65,2.69,2.55,2.71,2.65,3.05,3.64,4.35,4.82,5.56,6.21,6.36,6.47,5.05,2.76,2.7,2.79,2.67,2.52,2.79,3.23,3.61,3.19,3.29,3.454,3.857,4.114,4.628,5.135,5.87,5.94,6.489,5.067
                    Сэврэй,34628,Үхэр,1.19,0.98,0.98,0.75,0.89,1.02,1.2,1.27,1.33,1.29,1.37,1.44,1.51,1.28,1.17,1.12,0.92,0.93,0.91,1,1.06,1.2,1.28,1.55,1.8,2.22,2.38,2.6,2.74,2.21,2.03,1.18,0.49,0.45,0.5,0.5,0.47,0.53,0.67,0.8,0.5,0.58,0.616,0.777,0.902,1.059,1.202,1.41,1.528,1.766,1.605
                    Сэврэй,34628,Тэмээ,8.33,7.95,7.74,6.69,6.78,7.34,7.46,7.86,7.92,7.41,7.22,7.36,7.46,7.14,7.06,6.69,6.53,6.44,6.45,6.57,6.65,6.23,5.77,5.23,5.16,5.2,5.02,4.86,5.07,4.82,4.74,4.02,3.19,3.26,3.14,3,2.84,3.08,3.24,3.51,3.55,3.68,4.029,4.229,4.519,4.751,5.295,5.839,6.408,6.684,7.127
                    Сэврэй,34628,Хонь,19.03,17.68,16.92,15.48,16.8,19.17,20.62,21.71,21.38,19.86,16.86,18.15,18.37,17.61,18.33,15.11,15.28,15.29,14.8,16.23,15.15,16.48,17.02,18.48,21.28,23.48,22.92,24.78,25.27,25.39,25.9,20.7,13.69,13.52,14.01,14.01,13.32,14.25,15.74,17.42,12.78,13.82,14.812,16.654,18.387,21.25,22.681,26.183,25.464,27.855,24.408
                    Сэврэй,34628,Ямаа,42.28,35.21,33.91,33.11,39.91,47.44,50.54,51.79,51.85,51.01,47.38,49.38,50.03,40.37,40.01,35.78,36.11,37.65,39.25,41.43,41.58,46.99,49.12,56.67,63.78,73.1,73.61,85.84,87.07,85.88,92.07,79.52,56.02,64.71,71.61,69,68.63,78.86,95.93,100.6,68.82,76.27,81.751,94.364,102.464,115.85,121.973,137.936,133.322,147.686,124.763
                    Ханбогд,34631,Бүгд,57.27,58.73,55.21,41.1,46.41,53.55,56.14,57.75,60.93,64.75,61.39,57.69,58.87,59.37,64.31,64.36,63.74,62.48,62.98,66.02,60.77,59.27,53.67,50.26,55.7,63.44,71.28,79.97,82.61,86.42,69.3,47.77,52.76,53.38,62.26,69.1,71.29,86.03,102.46,116.28,96.08,112.14,123.291,126.003,126.467,133.013,151.446,172.774,165.527,190.028,200.563
                    Ханбогд,34631,Адуу,3.47,3.23,3.07,1.9,2.41,2.55,2.65,2.75,2.95,3.09,2.95,3,2.99,2.72,2.72,2.36,2.36,2.46,2.59,2.8,2.72,2.71,2.53,2.47,3.04,3.73,4.29,4.68,5.08,5.55,4.46,2.86,3.11,2.57,2.84,3.08,3.18,3.56,4.15,4.59,4.48,5.17,5.878,6.403,6.561,7.082,8.29,8.918,7.979,9.282,10.393
                    Ханбогд,34631,Үхэр,2.32,2.62,2.27,1.23,1.52,1.78,2.09,2.26,2.55,2.63,2.65,2.38,2.57,2.82,3.08,3.13,3.21,2.99,3.26,3.56,3.65,3.61,3.09,1.89,2.2,2.85,3.41,3.95,4.23,3.92,1.68,0.69,0.77,0.89,1.1,1.31,1.33,1.56,1.92,2.28,2.25,2.67,2.982,3.304,3.486,3.745,4.368,5.313,5.022,5.951,6.828
                    Ханбогд,34631,Тэмээ,23.73,25.22,23.54,16.79,17.73,20.42,21.05,21.82,22.26,23.23,22.38,20.72,20.25,21.27,21.4,21.41,21.71,20.04,20.53,20.85,19.06,17.72,14.85,13.24,12.68,12.68,12.54,13.04,13.4,13.68,13.2,11.42,11.51,12.23,12.85,13.57,13.91,14.43,15.2,16.36,17.53,18.96,20.389,21.222,22.655,23.375,25.644,27.932,30.431,31.158,32.861
                    Ханбогд,34631,Хонь,18.34,18.39,18.53,15.4,17.13,19.36,20.78,20.92,22.81,24.51,24.36,23.59,24.23,23.86,27.63,28.28,27.6,28.59,27.97,29.18,27.01,26.92,24.89,23.53,25.12,27.51,30.46,33.06,33.13,34.84,26.96,15.69,15.85,15.04,17,18.49,18.83,22.55,26.44,30.38,25.67,30.77,33.615,34.596,34.048,36.434,41.916,48.098,45.468,51.979,54.244
                    Ханбогд,34631,Ямаа,9.42,9.26,7.79,5.78,7.63,9.44,9.57,10.01,10.35,11.29,9.05,7.99,8.84,8.7,9.49,9.18,8.86,8.41,8.62,9.63,8.33,8.3,8.32,9.14,12.66,16.68,20.58,25.25,26.78,28.44,22.99,17.11,21.52,22.64,28.47,32.65,34.03,43.93,54.75,62.67,46.17,54.58,60.427,60.478,59.717,62.377,71.228,82.513,76.627,91.658,96.237
                    Ханхонгор,34634,Бүгд,113.63,102.1,101.96,85.25,96.84,106.68,112.04,115.37,121.92,118.52,109.66,118.73,122.24,87.63,98.68,94,96.32,103.57,100.54,103.74,94.73,96.17,82.52,72.14,85.6,97.92,110.88,131.61,145.15,141.61,135.74,116.45,76.09,74.25,91.71,100.36,100.84,123.89,149.28,146.87,62.29,84.73,103.148,127.966,156.261,174.303,204.635,242.353,236.686,280.532,252.454
                    Ханхонгор,34634,Адуу,15.52,13.82,13.59,9.91,10.75,10.93,11.48,11.46,11.85,11.81,11.11,11.98,12.11,9.02,9.53,9.05,8.65,9.05,9.11,9.14,8.18,8.37,7.35,6.67,7.77,8.9,10.27,12.22,13.94,14.53,11.87,7.86,3.79,3.7,4.15,4.39,4.07,4.28,4.88,4.65,2.7,3.2,3.776,4.743,5.738,6.481,7.378,8.664,8.52,10.095,9.861
                    Ханхонгор,34634,Үхэр,2.59,2.66,2.6,1.56,1.82,2.21,2.49,2.72,3.01,3.04,2.88,3.29,3.56,2.81,2.91,2.96,2.85,3.01,3.08,3.02,2.8,2.73,2.17,1.62,1.87,2.2,2.63,3.08,3.61,3.21,2.34,1.23,0.59,0.43,0.57,0.63,0.7,0.81,0.98,0.89,0.43,0.49,0.654,0.865,1.139,1.355,1.619,2.051,2.012,2.525,2.427
                    Ханхонгор,34634,Тэмээ,10.54,9.48,8.97,7.83,7.61,8.02,8.03,8.33,8.27,8.24,7.9,8.21,11.54,7.16,7.15,7.52,7.31,7.76,7.8,7.97,7.28,6.62,5.16,4.48,4.49,4.77,5.09,5.57,6.06,6.29,6.05,5.71,4.78,4.5,4.53,4.63,4.55,4.72,4.89,4.96,4.45,4.35,4.597,4.928,5.73,5.871,6.594,7.118,7.736,8.034,8.223
                    Ханхонгор,34634,Хонь,43.48,38.5,38.93,36.22,39.88,43.79,47.07,47.37,50.38,47.77,44.67,47.96,47.32,34.15,37.24,34.51,34.81,36.84,34.87,34.49,31.51,33.54,29.48,24.62,27.73,30.83,34.63,39.93,44.57,46.09,45.66,37.68,24.66,21.71,25.82,27.7,28.05,33.22,39.25,40.4,17.75,23.32,28.015,34.158,41.528,47.268,55.416,67.161,69.988,81.655,75.573
                    Ханхонгор,34634,Ямаа,41.49,37.64,37.86,29.72,36.79,41.72,42.97,45.48,48.42,47.66,43.09,47.3,47.71,34.5,41.84,39.96,42.7,46.92,45.68,49.12,44.97,44.92,38.36,34.74,43.74,51.23,58.27,70.81,76.98,71.49,69.82,63.97,42.27,43.91,56.65,63.02,63.48,80.87,99.28,95.97,36.95,53.38,66.106,83.272,102.126,113.328,133.628,157.359,148.43,178.223,156.37
                    Хүрмэн,34637,Бүгд,55.42,58.37,57.49,46.03,54.07,62.38,65.53,68.39,69.94,71.11,64.7,66.87,65.29,57.81,60.23,53.42,49.39,50.31,52,56.42,54.93,57.5,57.06,59.8,67.48,73.65,81.64,93.58,98.73,93.34,100.06,64.17,35.51,43.23,53.15,59.8,61.39,74.62,88.97,95.53,60.95,78.88,91.297,106.674,121.208,137.961,145.908,159.572,142.79,169.889,173.714
                    Хүрмэн,34637,Адуу,4.84,4.79,4.6,3.16,3.7,4.06,4.37,4.5,4.72,4.99,4.95,5.34,5.75,4.99,5.16,4.89,4.35,4.5,4.56,4.99,4.43,4.51,4.21,4.23,4.96,5.46,6.23,7.19,8.16,7.93,8.08,2,0.77,0.99,1.16,1.37,1.45,1.74,2.08,2.29,1.96,2.38,2.908,3.416,4.095,4.835,5.525,6.304,5.763,6.723,7.287
                    Хүрмэн,34637,Үхэр,0.69,0.83,0.78,0.44,0.52,0.64,0.75,0.81,0.91,0.96,0.98,1.1,1.22,1.14,1.26,1.27,1.26,1.29,1.28,1.5,1.53,1.55,1.49,1.42,1.71,2.01,2.16,2.54,2.8,2.05,1.95,0.36,0.17,0.19,0.24,0.3,0.27,0.3,0.37,0.4,0.27,0.33,0.417,0.61,0.757,0.909,1.001,1.229,1.087,1.268,1.345
                    Хүрмэн,34637,Тэмээ,10.25,11,10.8,8.69,9.82,11.06,11.12,11.45,11.5,11.49,11.05,11.43,8.27,10.99,10.87,10.21,8.89,8.42,8.53,8.61,8.67,8.04,7.6,7.08,7.21,7.08,7.11,7.15,7.42,7.42,7,5.44,4.13,4.02,4.24,4.35,4.35,4.65,5.25,5.71,5.86,6.14,6.863,7.25,8.082,8.557,9.44,9.914,10.013,10.255,11.104
                    Хүрмэн,34637,Хонь,19.83,21.11,21.12,17.67,19.64,22.29,24.12,25.12,25.03,24.11,20.74,21.22,21.67,17.89,18.96,16.76,14.61,15.02,14.73,15.57,16.73,17.77,18.2,18.66,20.08,20.84,22.92,25.43,26.35,25.74,27.66,17.05,7.93,8.77,10.14,11.5,11.95,14.16,16.44,18.01,12.47,15.96,18.287,21.396,24.309,28.152,31.215,34.756,31.16,36.812,38.639
                    Хүрмэн,34637,Ямаа,19.8,20.65,20.19,16.08,20.4,24.34,25.17,26.5,27.77,29.57,26.98,27.78,28.38,22.8,23.98,20.29,20.28,21.08,22.91,25.75,23.56,25.65,25.56,28.42,33.52,38.25,43.22,51.27,54,50.2,55.36,39.32,22.52,29.26,37.37,42.28,43.37,53.76,64.83,69.13,40.38,54.08,62.822,74.002,83.965,95.508,98.727,107.369,94.767,114.831,115.339
                Цогт-Овоо,34640,Бүгд,55.14,50.91,57.83,61.55,69.28,71.34,70.21,73.6,74.81,75.06,65.87,67.62,65.25,63.13,70.05,65.78,67.84,71.89,75.04,75.54,66.05,68.08,63.14,53.72,60.69,67.55,76.22,83.48,91.64,89,56.8,51.83,43.36,29.82,35.52,38.49,44.19,56.77,68.49,72.94,30.83,40.3,50.69,61.866,73.695,85.766,105.999,131.945,140.197,154.385,137.288
                Цогт-Овоо,34640,Адуу,7.67,6.87,7.28,6.72,7.12,6.66,6.86,6.78,6.88,6.78,6.43,6.36,5.71,4.71,4.6,4.4,4.34,4.47,4.77,4.82,4.33,4.6,4.92,4.38,4.99,5.72,6.62,7.33,8.34,8.71,3.97,3.76,2.59,1.92,2.11,2.35,2.52,2.83,3.09,2.95,1.26,1.49,1.744,2.081,2.374,2.577,3.154,3.836,3.956,4.5,4.194
                Цогт-Овоо,34640,Үхэр,0.73,0.49,0.51,0.52,0.65,0.74,0.79,0.91,0.98,0.94,0.55,0.54,0.58,0.56,0.69,0.79,0.89,0.96,1.11,1.18,0.95,1.01,1.03,0.75,0.9,1.07,1.32,1.53,1.81,1.83,0.43,0.41,0.29,0.16,0.21,0.25,0.3,0.36,0.44,0.43,0.16,0.2,0.288,0.363,0.453,0.556,0.799,0.97,0.941,1.077,1.098
                Цогт-Овоо,34640,Тэмээ,8.63,7.12,7.16,7.83,7.93,8.59,8.57,9.06,9.16,9.16,9.03,8.99,8.71,8.35,8.46,8.64,8.86,8.99,9.46,9.46,8.36,7.98,7.39,5.86,5.74,5.75,5.86,5.87,6.03,6.06,5.33,4.99,4.61,4.2,4.04,4.1,4.3,4.68,5.09,5.52,5.3,5.72,6.562,7.049,7.584,8.222,9.546,10.611,11.994,12.633,13.289
                Цогт-Овоо,34640,Хонь,24.74,23.51,27.5,29.31,33.67,34.79,35.59,36.92,37.33,36.93,32.52,34.27,33,32.7,37.38,34.03,33.89,35.78,37.07,35.64,31.89,32.7,29.14,23.38,24.72,25.57,27.5,29.04,31.54,31.96,23.4,19.01,15.48,10.2,11.31,12.06,13.21,16.54,20.8,22.82,9.6,12.25,15.204,18.48,22.013,26.172,32.806,42.404,46.012,50.83,44.357
                Цогт-Овоо,34640,Ямаа,13.36,12.93,15.37,17.17,19.92,20.57,18.41,19.94,20.46,21.25,17.34,17.46,17.25,16.81,18.92,17.93,19.86,21.7,22.62,24.44,20.53,21.79,20.67,19.36,24.34,29.44,34.92,39.71,43.93,40.43,23.68,23.65,20.38,13.34,17.85,19.74,23.86,32.36,39.08,41.22,14.52,20.64,26.892,33.893,41.271,48.239,59.694,74.124,77.294,85.345,74.35
                    Цогтцэций,34643,Бүгд,55.68,46.79,49.08,46.73,51.55,54.77,56.21,59.2,61.76,62.61,53.93,56.11,56.71,53.14,58.13,49.55,49.28,54.83,56.9,60.88,52.16,52.5,48.32,49.13,59.79,68.15,79.34,92.87,100.03,107.63,82.03,65.49,56.73,38.7,49.08,57.72,66.46,84.23,102.07,88.36,34.05,44.41,53.312,65.741,75.156,82.429,102.66,130.758,135.026,159.455,154.043
                    Цогтцэций,34643,Адуу,9.22,7.51,7.84,6.82,7.7,8.1,8.78,8.96,9.05,9.01,7.75,7.61,7.53,6.05,5.88,5.65,5.47,5.87,6.28,6.55,6.01,5.73,5.45,4.99,5.79,6.61,7.53,8.86,10.01,10.97,8.19,5.86,4.3,2.85,3.23,3.56,3.74,4.38,4.93,4.26,2.72,3.22,3.898,4.472,5.025,5.651,6.64,8.231,8.271,9.618,10.125
                    Цогтцэций,34643,Үхэр,0.82,0.79,0.77,0.64,0.74,0.84,0.93,0.98,1.06,1.1,1.01,1.09,1.1,0.95,1.11,1.24,1.3,1.47,1.66,1.81,1.58,1.74,1.72,1.6,1.94,2.42,2.85,3.62,4.03,4.23,0.78,0.44,0.35,0.28,0.39,0.53,0.67,0.86,1.09,0.9,0.31,0.43,0.548,0.778,0.89,1.195,1.512,1.93,1.856,2.145,2.091
                    Цогтцэций,34643,Тэмээ,4.67,4.02,3.9,3.71,3.78,3.89,3.92,4.11,4.1,4.13,4.02,4.08,3.99,3.81,3.65,3.65,3.38,3.49,3.61,3.67,3.32,2.5,2.18,2.13,2.32,2.47,2.48,2.7,2.58,2.62,2.38,2.05,1.87,1.81,1.77,1.72,1.74,1.86,1.92,1.99,1.86,1.91,1.981,2.141,2.262,2.401,2.594,2.792,3.127,3.376,3.447
                    Цогтцэций,34643,Хонь,24.43,20.3,20.86,20.15,21.75,22.39,22.57,23.41,25.03,24.35,20.21,21.58,22.46,22.62,25.45,20.62,20.48,23.08,24.05,25.42,20.94,20.96,19.25,19.29,22.29,24.26,27.25,30.79,32.98,37.16,30.8,22.72,18.67,13.35,15.76,18.06,20.63,24.89,29.77,26.66,11.32,14.62,17.526,21.401,23.843,25.922,33.233,42.526,46.574,54.471,52.866
                    Цогтцэций,34643,Ямаа,16.54,14.17,15.71,15.42,17.57,19.55,20.01,21.75,22.51,24.04,20.94,21.75,21.63,19.71,22.04,18.4,18.65,20.91,21.31,23.43,20.3,21.57,19.72,21.12,27.44,32.41,39.23,46.9,50.43,52.65,39.88,34.42,31.54,20.42,27.93,33.84,39.69,52.24,64.35,54.55,17.85,24.23,29.359,36.949,43.136,47.26,58.681,75.279,75.198,89.845,85.514
            Дундговь,348,Бүгд,1339.25,1186.56,1322.34,1362.93,1461.94,1435.98,1473.38,1365.38,1475.89,1464.63,1351.9,1288.44,1394.31,1408.39,1315.08,1302.01,1335.62,1233.94,1226.36,1406.75,1505.54,1571.68,1591.05,1483.84,1521.93,1714.35,1844.82,2025.7,2212.76,2105.22,1282.83,1397.37,1475,1598.12,1780.93,1829.06,1905.08,2109.63,2040.59,2147.06,1111.51,1348.69,1671.946,1996.261,2435.739,2764.372,3059.855,3592.978,3825.941,4093.121,3741.111
            Дундговь,348,Адуу,180.29,158.96,166.99,163.19,185.21,182.94,179.81,159.81,157.97,155.22,142.91,122.76,131.28,129.96,126.08,125.99,131.95,127.28,132.41,144.86,152.03,155.31,148.25,131.85,141.24,163.78,182.36,195.82,218,216.83,113.2,112,113.41,111.1,120.69,119.46,107.27,104.71,84.02,81.98,51.29,59.69,71.979,84.983,105.145,123.694,137.045,160.153,162.902,178.172,166.456
            Дундговь,348,Үхэр,64.34,55.82,61.81,67.41,78.28,85.29,89.74,91.35,95.67,95.92,84.68,62.2,68.77,73.93,75.11,76.11,79.6,79.72,79.71,87.09,93.81,96.93,94.95,84.06,88.24,103.58,116.03,127.86,137.37,126.63,43.31,30.05,32.65,36.86,42.08,43.78,40.27,42.55,34.15,33.75,18.58,21.03,27.574,35.596,45.926,54.948,62.695,75.277,76.119,78.17,75.123
            Дундговь,348,Тэмээ,64.72,64.42,66.4,67.11,68.49,66.91,62.66,61.06,60.77,60.79,55.86,52.35,52.98,54.16,54.5,53.11,53.06,53.04,54,55.97,53.73,48.1,41.13,31.35,30.54,30.7,29.74,29.75,29.4,28.37,21.1,19.42,19.73,20.38,21.31,20.73,19.73,19.81,19.92,20.66,18.86,19.67,22.978,24.899,28.03,30.779,33.859,36.792,39.306,41.267,41.726
            Дундговь,348,Хонь,708.96,635.53,707.05,732.16,776.34,756.02,789.12,726.22,788.23,782.05,734.06,730.36,775.2,778.74,711.24,711.61,720.49,662.47,655.06,744.73,801.32,841.86,859.46,785.75,769.68,810.85,842.1,901.42,971.51,966.52,663.77,684.95,685.55,724.01,786.95,819.66,867.09,944.3,917.91,973.78,529.72,623.49,775.796,922.341,1114.848,1266.234,1437.137,1686.203,1831.055,1942.704,1791.217
            Дундговь,348,Ямаа,320.94,271.82,320.09,333.07,353.62,344.82,352.05,326.94,373.25,370.65,334.39,320.76,366.08,371.61,348.15,335.2,350.52,311.43,305.19,374.11,404.66,429.47,447.26,450.83,492.23,605.45,674.6,770.85,856.48,766.86,441.44,550.94,623.66,705.77,809.9,825.43,870.71,998.25,984.59,1036.9,493.06,624.81,773.619,928.442,1141.79,1288.717,1389.119,1634.553,1716.559,1852.808,1666.589
                Сайнцагаан,34801,Бүгд,103.1,70.85,82.5,88.29,99.38,106.59,111.57,95.87,108.6,108.7,94.65,89.51,97.32,103.53,97.11,94.81,100.6,91.99,93.57,107.61,114.63,116.64,129.65,108.99,110.19,126.78,139.63,145.38,157.22,221.8,121.46,145.81,158.43,176.78,191.83,188.62,191.2,214.17,213.89,231.75,110.05,137.42,173.658,207.563,261.11,299.114,332.331,382.239,397.544,417.543,389.695
                Сайнцагаан,34801,Адуу,12.93,10.73,11.77,11.74,13.94,13.33,13.09,11.59,11.91,11.8,9.79,8.03,9.02,9.53,9.23,8.78,9.31,8.66,9.05,10.4,11.16,11.12,10.98,9.64,9.78,12.5,14.19,14.7,16.22,20.63,11.06,12.32,12.28,12.28,13.4,12.67,10.57,10.53,8.73,8.93,6.15,7.32,8.718,10.233,12.904,15.308,16.866,18.808,18.465,19.689,18.517
                Сайнцагаан,34801,Үхэр,4.56,3.1,3.68,4.23,5,5.67,6,6.25,6.69,6.84,6.23,3.06,3.81,4.17,4.35,3.67,3.98,4.18,4.05,4.59,5.02,5.11,6.06,5.08,5.05,6.14,6.92,7,7.58,11.09,2.83,2.45,2.99,3.51,4,3.78,3.2,3.29,2.79,2.94,1.62,1.89,2.648,3.423,4.781,5.601,6.299,7.227,6.82,6.285,6.028
                Сайнцагаан,34801,Тэмээ,3.07,2.77,2.8,2.73,2.76,2.76,2.42,2.26,2.27,2.08,1.56,1.42,1.48,1.41,1.39,1.23,1.25,1.25,1.26,1.34,1.26,1.13,1.15,1.22,1.37,1.46,1.41,1.37,1.35,1.51,1.04,0.97,0.98,1.01,1.07,0.96,0.83,0.79,0.76,0.75,0.62,0.74,0.95,1.012,1.122,1.149,1.432,1.621,1.425,1.306,1.161
                Сайнцагаан,34801,Хонь,53.59,35.76,41.07,44.58,50.69,55.48,59.63,49.52,56.75,56.79,50.9,49.62,51.99,54.67,50.85,52.75,55.69,51.63,53.39,61.28,63.73,64.18,71.88,58.33,56.99,60.29,63.44,64.64,68.1,104.01,63.24,72.32,74.13,79.63,82.84,83.41,86.07,93.89,94.02,101.93,50.14,61.53,78.221,93.002,116.205,134.488,154.964,178.17,187.281,196.02,184.901
