"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                    Богд,26216,Адуу,10.71,9.56,10.32,10.8,11.29,11.25,11.69,11.25,11.02,10.61,9.68,9.94,10.49,10.55,9.71,7.26,7.44,7.31,7.53,7.77,7.03,6.93,6.41,7.23,8.47,9.57,9.99,10.74,11.85,13.65,11.87,11.43,4.78,5.26,5.81,5.73,5.79,6.29,7.08,7.88,6.23,7.2,8.071,9.594,11.117,11.761,13.112,15.179,16.106,17.5,8.929
                    Богд,26216,Үхэр,4.33,3.73,3.96,4.26,4.76,5.01,5.5,5.9,6.43,6.6,6.23,5.88,6.55,6.76,5.24,4.65,4.6,4.44,4.6,5.06,5,4.81,4.35,4.82,5.81,6.4,5.67,5.57,5.54,6.11,3.42,2.72,1.24,1.36,1.46,1.46,1.48,1.72,1.88,2.16,1.79,1.99,2.259,2.721,3.14,3.511,4.168,5.203,5.605,6.146,3.992
                    Богд,26216,Тэмээ,9.44,8.89,8.96,9.41,9.56,9.7,10.07,10.25,10.36,10.77,9.95,9.9,10.26,10.31,9.56,8.14,7.94,8.26,8.39,8.83,8.71,7.83,5.94,6.02,6.19,6.24,5.86,5.71,5.83,5.98,5.64,5.33,4.63,4.65,4.48,3.93,3.8,3.8,4.08,4.62,5.07,5.47,6.332,6.979,7.835,8.113,9.042,9.763,10.635,11.275,9.493
                    Богд,26216,Хонь,57.21,52.5,57.72,61.18,66.91,69.01,67.65,66.16,66.23,64.14,63.88,65.85,67.04,69.44,64.07,54.47,56.33,58.24,60.15,65.53,64.7,65.48,64.04,69.59,76.04,82.11,71.24,74.19,72.27,78.88,74.34,66.94,41.49,41.53,43.6,42.83,43.11,49.67,53.67,61.92,40.52,47,53.411,62.48,72.163,79.469,93.425,109.422,115.333,125.017,80.89
                    Богд,26216,Ямаа,62.59,58.42,61.86,61.12,68.42,69.39,70.12,65.61,73.69,69.13,63.44,62.57,67.96,68.52,66.47,57.02,66.72,67.68,74.84,83.47,72.7,79.7,84.2,102.96,120.81,142.84,139.97,160.15,164.73,171.85,151.55,155.27,107.56,123.89,135.39,127.38,129.91,156.59,178.6,205.42,125.05,156.82,172.884,201.994,230.687,241.874,278.988,315.159,326.18,354.609,210.852
                    Бүрд,26219,Бүгд,82.23,84.87,89.48,90.4,97.98,100.37,105.55,93.63,101.73,104.49,105.83,110.81,117.92,103.43,103.47,104.45,101.1,97.77,98.04,104.89,110.25,103.38,103.6,118.04,128.05,134.51,129.73,131.93,139.63,141.6,94.69,84.59,73.52,85.6,103.05,119.66,146.37,180.43,192.44,215.2,182.04,203.19,244.006,273.856,304.612,324.788,351.783,364.392,311.922,324.656,297.447
                    Бүрд,26219,Адуу,13.38,13.09,12.57,11.21,11.9,11.15,12.22,12.5,12.92,13.44,13.3,13.74,14.32,13.97,14.29,14.64,15.3,15.77,16.08,16.72,16.02,14.66,11.71,13.36,15.42,18.03,17.14,17.32,17.68,17.91,8.67,7.77,6.73,6.36,7.52,7.63,9.92,12.35,12.64,13.77,11.79,14.04,16.74,20.181,23.44,25.402,26.565,26.581,19.091,20.79,17.806
                    Бүрд,26219,Үхэр,9.36,9.98,10.5,10.31,10.94,11.13,12.06,11.53,11.89,11.94,11.65,10.91,11.35,11.07,11.03,11.4,11.76,12.16,12.36,12.36,12.67,11.21,11.12,12.66,14.56,16.92,15.97,16.09,16.16,16.24,3.41,2.42,1.82,1.74,2.05,2.46,3.24,4.16,4.17,4.92,4.06,4.77,5.831,7.296,9.166,10.831,11.827,12.128,9.979,10.168,8.578
                    Бүрд,26219,Тэмээ,0.78,0.78,0.79,0.75,0.76,0.7,0.71,0.71,0.69,0.72,0.44,0.39,0.4,0.4,0.29,0.17,0.15,0.14,0.14,0.11,0.1,0.04,0.06,0.06,0.1,0.11,0.11,0.11,0.13,0.14,0.11,0.09,0.1,0.12,0.15,0.15,0.16,0.18,0.18,0.23,0.25,0.28,0.299,0.316,0.291,0.287,0.357,0.382,0.39,0.392,0.361
                    Бүрд,26219,Хонь,46.44,47.5,50.66,52.81,58.02,60.25,62.74,53.51,58.82,60.38,62.63,67.76,73.78,63.8,63.69,64.49,61.12,56.69,56.09,61.37,66.63,61.92,64.06,71.35,74.39,72.03,68.99,70.48,74.7,75.8,58.86,51.95,43.71,48.26,56,65.65,80.08,98.95,107.05,122.35,105.98,118.11,141.313,158.431,175.734,188,206.693,214.756,187.829,194.371,178.523
                    Бүрд,26219,Ямаа,12.27,13.52,14.97,15.33,16.36,17.13,17.83,15.37,17.41,18.01,17.81,18.02,18.07,14.19,14.17,13.75,12.78,13.01,13.38,14.33,14.84,15.55,16.66,20.6,23.58,27.42,27.52,27.93,30.97,31.52,23.65,22.36,21.17,29.13,37.33,43.78,52.98,64.79,68.41,73.93,59.96,66,79.823,87.632,95.981,100.268,106.341,110.545,94.633,98.935,92.179
                    Гучин-Ус,26222,Бүгд,61.44,61.02,66.78,68.9,71.66,72.16,73.24,76.94,77.77,77.1,77.28,83.04,87.97,85.65,76.05,64.3,72.37,73.98,72.79,83.1,89.9,90.12,84.74,95.55,103.24,113.75,110.79,120.05,134.68,137.6,108.84,100.4,80.82,89.96,104.27,106.86,115.09,143.41,155.82,150.47,86.17,99.92,121.384,144.49,164.359,190.873,216.7,232.857,230.866,235.479,156.214
                    Гучин-Ус,26222,Адуу,7.02,6.68,7.16,7.57,7.38,7.25,6.83,7.08,6.85,6.9,6.56,7,7.3,7.08,6.42,5.47,5.7,5.53,5.75,6.15,6.67,6.83,7.02,8.2,9.07,10.13,9.72,10.28,11.33,11.84,8.07,6.94,4.39,4.66,5.06,5.02,5.01,6,6.41,6.67,2.89,3.52,4.196,5.071,5.979,6.917,7.993,9.098,8.169,8.484,5.531
                    Гучин-Ус,26222,Үхэр,2.2,2.05,2.29,2.53,2.71,2.92,3.16,3.45,3.54,3.59,3.28,3.28,3.51,3.49,2.97,2.37,2.51,2.66,2.77,2.84,3.16,3.51,3.81,4.32,4.93,5.75,5.39,5.17,5.82,6.04,1.73,1.26,0.88,0.98,1.22,1.42,1.53,1.93,2.23,1.88,0.99,1.11,1.412,1.769,2.299,2.889,3.539,4.085,3.31,3.458,2.517
                    Гучин-Ус,26222,Тэмээ,3.43,3.4,3.3,3.38,3.39,3.4,3.39,3.47,3.44,3.45,2.87,2.99,3.02,3.05,2.96,2.57,2.69,2.85,2.9,2.99,2.99,2.76,2.17,2.22,2.16,2.21,2.06,2.09,2.14,2.09,1.74,1.58,1.61,1.68,1.71,1.71,1.73,1.87,1.98,2.23,2.12,2.47,2.826,3.089,3.457,3.926,4.563,5.044,5.696,5.886,4.597
                    Гучин-Ус,26222,Хонь,29.33,29.41,31.83,33.11,35.23,36.4,37.13,39.43,39.26,38.57,40.94,45.74,47.65,47.63,42.25,35.93,38.47,40.2,38.79,43.08,47.79,47.06,44.24,48.28,50.02,51.04,48.34,51.11,57.12,62.02,53.7,47.8,38.04,40.37,45.81,48.74,52.17,63.31,68.79,68.87,38.71,41.75,50.019,59.756,67.002,79.084,92.463,102.03,106.29,105.192,69.739
                    Гучин-Ус,26222,Ямаа,19.46,19.48,22.21,22.32,22.95,22.18,22.73,23.51,24.68,24.59,23.64,24.03,26.49,24.4,21.45,17.96,23.01,22.73,22.58,28.04,29.29,29.96,27.5,32.53,37.06,44.62,45.28,51.4,58.27,55.61,43.6,42.82,35.9,42.26,50.47,49.97,54.66,70.29,76.43,70.82,41.47,51.07,62.931,74.805,85.622,98.057,108.142,112.6,107.401,112.459,73.83
                    Есөн зүйл,26225,Бүгд,88.81,82.63,78.33,69.49,81.92,83.69,85.54,86.39,89.69,92.75,86.88,89.25,95.3,76.14,81.82,82.38,83.92,81.32,85.61,95.1,102.27,87.49,83.28,85.97,99.95,112.74,111.33,118.74,129.17,132.76,82.77,86.35,83.76,88.1,99.99,114,135.2,158.74,128.17,141.88,92.93,114.22,126.491,143.147,168.313,188.382,218.303,242.494,204.789,198.81,169.613
                    Есөн зүйл,26225,Адуу,13.1,12.12,10.83,8.63,9.36,9.64,10.25,10.8,11.06,10.88,9.4,8.8,8.41,8.1,8.58,8.84,9.12,8.66,9.16,10.05,10.71,10.6,9.12,9.82,12.24,14.16,13.51,13.89,14.66,15.76,6.58,6.64,6.61,7.37,8.38,8.97,10.32,12.09,7.46,8.68,6.3,8.1,9.372,10.922,13.227,14.919,17.101,18.938,13.036,13.323,10.883
                    Есөн зүйл,26225,Үхэр,7.35,7.29,6.85,5.79,6.26,6.98,7.35,7.43,7.76,7.72,6.52,5.56,5.38,5.49,5.91,6.19,6.4,6.26,6.37,6.84,7.51,7.41,7.29,7.3,8.69,10.46,10.57,10.6,10.49,11.02,2.67,2.06,1.86,2.29,2.59,3.12,3.73,4.69,3.19,3.38,2.42,2.86,3.685,4.536,6.019,7.518,9.351,10.598,7.884,7.298,6.31
                    Есөн зүйл,26225,Тэмээ,0.84,0.73,0.68,0.66,0.66,0.67,0.67,0.69,0.6,0.61,0.33,0.34,0.33,0.31,0.3,0.29,0.29,0.29,0.29,0.29,0.31,0.25,0.21,0.25,0.29,0.35,0.35,0.38,0.38,0.34,0.22,0.2,0.2,0.19,0.17,0.15,0.15,0.16,0.14,0.16,0.13,0.15,0.161,0.158,0.185,0.207,0.236,0.259,0.255,0.262,0.241
                    Есөн зүйл,26225,Хонь,56.04,51.68,48.75,43.84,52.82,53.08,53.67,54.44,55.87,59,57.7,61.58,66.88,51.03,54.4,56.13,56.71,54.74,57.25,61.98,67.4,54.79,51.61,52.15,58.31,63.42,61.22,64.27,70.07,72.43,51.91,52.66,48.54,47.98,52.88,60.6,72.85,83.02,69.06,76.36,49.26,59.58,65.721,74.311,86.803,97.152,115.849,129.712,114.028,109.78,93.757
                    Есөн зүйл,26225,Ямаа,11.5,10.81,11.22,10.58,12.82,13.31,13.6,13.04,14.4,14.54,12.93,12.98,14.31,11.21,12.62,10.92,11.4,11.38,12.55,15.94,16.34,14.44,15.05,16.46,20.42,24.36,25.68,29.6,33.57,33.2,21.4,24.8,26.55,30.27,35.97,41.15,48.15,58.78,48.32,53.3,34.82,43.53,47.552,53.22,62.079,68.586,75.766,82.987,69.586,68.147,58.422
                    Зүүнбаян-Улаан,26228,Бүгд,89.42,91.57,92.63,93.76,95.76,102.5,109.03,115.55,124.45,126.3,116.95,112.31,108.85,76.73,84.59,86.22,87.34,89.62,90.55,94.8,105.43,91.36,99.71,89.34,102.14,113.24,112.15,118.92,126.21,122.94,99.48,75.01,68.34,79.57,79.82,84.8,98.06,119.8,129.51,149.28,61.46,78.2,99.083,120.038,149.164,172.728,208.458,245.064,258.388,272.872,222.337
                    Зүүнбаян-Улаан,26228,Адуу,11.52,10.06,9.62,9.16,9.78,10.37,11.4,12.18,12.66,12.79,10.37,8.19,7.9,6.54,6.77,7.12,7.6,7.85,8.59,9.02,10.33,10.12,10.1,9.52,11.57,13.72,13.89,14.74,15.75,15.56,11.25,7.3,6.36,6.88,6.58,6.66,7.53,8.81,8.62,10.29,5.05,6.45,7.65,9.594,11.851,14.222,17.262,19.91,20.048,21.947,18.303
                    Зүүнбаян-Улаан,26228,Үхэр,15.93,16.21,15.94,15.99,16.49,17.3,18.36,19.24,20.52,21.22,19.65,18.04,17.25,13.61,13.73,14.1,14.67,14.7,14.34,14.92,15.72,14.29,14.11,14.08,17.05,20.18,20.98,22.52,23.6,23.16,16.65,7.46,6.43,7.03,6.95,7.16,7.93,9.19,8.67,10.01,3.31,4.4,5.58,7.924,10.766,13.089,15.704,19.126,19.202,20.648,17.899
                    Зүүнбаян-Улаан,26228,Тэмээ,0.41,0.35,0.37,0.34,0.35,0.36,0.36,0.36,0.38,0.42,0.33,0.27,0.21,0.2,0.18,0.18,0.19,0.19,0.18,0.19,0.18,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.005,0.004,0.004,0.005,0.006,0.007,0.005,0.004,0.001
                    Зүүнбаян-Улаан,26228,Хонь,53.72,56.92,58.47,59.28,60.23,64.86,68.73,73.32,79.67,80.87,77.38,77.17,75.18,50.59,57.37,57.61,56.89,58.26,58.51,60.81,67.94,56.21,62.2,52.99,57.63,60.04,57.48,59.06,61.78,60.22,51.2,42.07,37.23,41.9,42.01,44.65,51.51,62.23,67.01,77.21,26.24,32.57,41.783,51.132,64.435,75.482,93.084,112.717,124.243,130.145,108.253
                    Зүүнбаян-Улаан,26228,Ямаа,7.84,8.04,8.23,8.99,8.91,9.61,10.19,10.45,11.22,11.01,9.23,8.65,8.3,5.8,6.55,7.22,8,8.62,8.93,9.87,11.26,10.68,13.27,12.72,15.87,19.26,19.77,22.57,25.04,23.97,20.37,18.17,18.31,23.75,24.29,26.33,31.09,39.56,45.21,51.76,26.86,34.77,44.065,51.384,62.108,69.93,82.402,93.304,94.89,100.128,77.881
                    Нарийнтээл,26231,Бүгд,78.39,77.85,72.05,70.52,73.86,76.7,78.58,81.76,87.08,89.32,89.55,89.67,91.9,83.79,68.72,62.73,62.86,64.07,64.19,69.58,76.14,78.19,86.83,91.4,103.02,122.07,130.91,137.97,147.14,158.87,149.19,95.29,68.18,83.37,94.52,107.09,123.06,154.93,176.39,174.11,146.61,153.86,167.835,186.258,212.619,220.108,234.901,235.628,205.692,222.81,180.408
                    Нарийнтээл,26231,Адуу,8.86,8.4,8.42,7.72,7.57,7.21,7.32,7.35,7.41,7.63,7.48,7.27,7.23,6.89,6.29,5.84,6.12,6.18,6.07,6.17,6.62,6.79,6.06,6.57,7.33,8.49,8.71,8.58,9.11,9.98,9.21,5.44,2.82,3.37,3.38,3.49,3.95,4.48,5.02,5.39,5.34,5.9,6.567,8.001,9.47,10.499,11.49,12.225,10.521,11.737,8.368
                    Нарийнтээл,26231,Үхэр,9.49,9.61,9.59,9.06,9.03,9.55,9.95,10.42,10.89,11.21,10.86,9.79,9.78,9.21,8.48,7.53,7.74,7.86,7.83,8.3,9.1,8.81,9,9.55,10.64,12.51,13.6,12.88,13.3,14.58,12.31,4.37,1.54,1.67,2.09,2.38,3.17,4.1,4.72,4.7,4.68,4.75,5.369,6.626,8.67,10.082,11.283,12.132,9.926,10.85,9.598
                    Нарийнтээл,26231,Тэмээ,0.55,0.55,0.51,0.45,0.41,0.38,0.37,0.38,0.38,0.4,0.28,0.27,0.27,0.24,0.19,0.15,0.17,0.18,0.19,0.21,0.21,0.22,0.18,0.14,0.15,0.15,0.13,0.13,0.14,0.14,0.07,0.04,0.03,0.03,0.02,0.01,0.01,0.03,0.03,0.03,0.04,0.05,0.052,0.052,0.052,0.062,0.062,0.092,0.088,0.074,0.053
                    Нарийнтээл,26231,Хонь,45.51,45.58,40.84,40.38,43.95,46.77,47.64,49.66,52.93,54.37,54.67,55.85,57.02,50.88,39.6,34.54,32.83,32.94,31.81,34.31,36.8,36.86,41,41.2,45.12,50.48,52.29,54.07,57.26,63.26,60,36.25,22.63,25.4,28.62,33.29,37.83,47.41,54.07,58.67,49,51.37,57.295,64.395,75.108,80.635,89.249,91.5,79.86,83.193,66.386
                    Нарийнтээл,26231,Ямаа,13.97,13.71,12.69,12.91,12.89,12.79,13.3,13.95,15.49,15.72,16.26,16.49,17.61,16.58,14.15,14.66,16,16.91,18.29,20.59,23.4,25.5,30.6,33.94,39.77,50.44,56.17,62.32,67.34,70.9,67.61,49.2,41.16,52.9,60.41,67.92,78.1,98.91,112.55,105.33,87.55,91.79,98.552,107.184,119.319,118.83,122.817,119.679,105.297,116.956,96.003
                    Өлзийт,26234,Бүгд,86.24,77.92,75.44,74.92,82.14,82.33,86.41,91.65,94.81,95.35,79.56,78.13,83.98,62.19,72.91,74.9,74,76.38,81.28,89.91,95.68,94.81,94.02,89.64,98.06,111.19,116.54,122.48,131.98,129.92,86.09,78.94,77.74,88.64,101.61,116.66,131.42,156.86,151.8,160.13,87.77,103.3,132.194,149.704,180.242,198.289,224.327,250.553,230.956,213.993,182.146
                    Өлзийт,26234,Адуу,13.06,11.51,9.86,8.82,9.14,9.12,9.73,10.52,11.14,11.3,9.31,8.08,8.34,8.12,8.94,9.74,10.19,9.82,10.65,11.55,12.15,11.96,10.22,10.05,11.68,13.8,13.85,14.44,15.18,15.28,7.16,6.79,5.63,6.67,7.65,8.28,9.04,10.65,9.41,9.99,6.36,8.19,9.864,11.911,14.421,16.476,18.418,20.83,17.833,18.658,14.351
                    Өлзийт,26234,Үхэр,7.27,6.86,6.07,5.58,5.9,6.13,6.52,6.73,6.9,6.49,5.9,4.72,4.81,4.52,4.97,5.35,5.75,5.98,6.06,6.84,7.06,7.31,8.4,7.92,8.61,10.13,10.54,11.07,10.99,10.74,3.75,2.39,2.16,2.61,2.88,3.47,3.83,4.8,4.36,4.44,2.84,3.27,4.182,5.527,7.199,8.449,10.138,11.643,9.871,10.533,7.541
                    Өлзийт,26234,Тэмээ,0.91,0.8,0.75,0.77,0.73,0.69,0.7,0.72,0.65,0.65,0.59,0.45,0.49,0.49,0.5,0.52,0.55,0.56,0.57,0.59,0.6,0.54,0.38,0.39,0.39,0.44,0.44,0.42,0.4,0.34,0.24,0.21,0.16,0.2,0.17,0.13,0.15,0.15,0.17,0.16,0.15,0.16,0.197,0.236,0.268,0.295,0.352,0.345,0.305,0.247,0.237
                    Өлзийт,26234,Хонь,53.95,48.36,47.95,47.96,53.67,53.71,56.08,59.67,61.36,62.01,53.06,55.08,59.89,41.94,49.92,51.28,48.06,50.4,54.77,59.34,62.24,62.85,62.88,58.98,62.29,67.59,70.61,72.98,78.96,79.31,57.31,51.1,50.1,54.68,61.06,70.66,79.22,93.6,91.64,97.53,49.89,57.59,73.206,83.006,99.209,109.404,125.143,140.583,132.871,120.412,103.543
                    Өлзийт,26234,Ямаа,11.06,10.39,10.81,11.78,12.7,12.69,13.39,14.01,14.77,14.91,10.7,9.82,10.44,7.11,8.59,8.01,9.45,9.63,9.23,11.59,13.64,12.15,12.15,12.3,15.09,19.23,21.11,23.58,26.45,24.26,17.63,18.45,19.69,24.48,29.86,34.12,39.18,47.66,46.23,48.01,28.53,34.09,44.745,49.024,59.145,63.665,70.276,77.152,70.076,64.143,56.474
                    Сант,26237,Бүгд,115.14,115.23,123.65,127.18,134.29,136.05,138.76,140.46,148,148.36,142.71,124.62,136.77,126,120.76,121.67,125.72,122.73,124.09,135.92,148.53,142.37,154.4,143.86,165.81,183.45,183.57,202.86,219.47,192.26,107.5,126.72,133.74,151.27,168.75,177.93,193.07,221.71,236.78,215.34,67.1,89.18,118.338,151.202,193.644,223.54,260.57,313.445,296.187,277.178,240.191
                    Сант,26237,Адуу,15.86,12.74,13.57,12.9,12.85,12.31,12.75,12.91,12.72,12.79,11.89,8.5,9.11,8.63,8.76,9,9.38,9.02,9.92,11.11,12.17,12.5,12.67,12.61,13.77,15.49,15.37,17.5,18.76,16.9,4.45,5.69,5.5,5.98,6.33,6.33,6.99,7.88,7.82,6.66,2.43,3.16,4.051,5.302,6.712,8.326,9.858,12.049,11.611,11.074,9.587
                    Сант,26237,Үхэр,5.69,5.31,5.55,5.65,5.99,6.43,6.71,7.36,7.63,7.39,6.15,4.33,4.74,5.08,5.26,5.54,5.76,5.93,6.23,6.66,7.54,7.47,7.93,8.74,9.51,11.04,11.12,12.1,12.8,10.69,2.15,2.1,2.67,3.29,3.7,4.23,4.75,5.46,6.09,5.03,2.01,2.37,3.395,4.67,6.475,7.894,9.285,11.209,9.533,8.426,7.181
                    Сант,26237,Тэмээ,2.85,2.68,2.64,2.65,2.65,2.57,2.63,2.73,2.55,2.51,2.31,2.12,1.94,1.95,1.92,1.89,1.89,1.9,1.95,1.98,1.99,1.75,1.58,1.46,1.54,1.57,1.48,1.4,1.44,1.24,0.91,0.8,0.8,0.89,0.9,0.82,0.77,0.82,0.74,0.7,0.49,0.5,0.556,0.612,0.689,0.738,0.86,0.889,0.942,0.89,0.835
                    Сант,26237,Хонь,70.32,73.36,78.45,80.83,86.68,88.1,89.62,91.15,96.26,96.97,95.37,86.59,93.72,84.31,80.24,79.08,79.18,78.06,77.24,83.19,90.05,85.78,94.15,83.03,94.14,99.11,97.16,102.78,110.28,103.17,63.86,70.41,70.45,76.52,83.19,89.48,96.07,107.85,114.51,106.76,29.22,36.54,49.035,62.625,80.191,93.699,113.003,139.41,139.185,128.552,112.929
                    Сант,26237,Ямаа,20.43,21.14,23.45,25.16,26.13,26.63,27.05,26.32,28.84,28.7,26.99,23.09,27.25,26.04,24.58,26.17,29.51,27.83,28.75,32.97,36.78,34.88,38.09,38.02,46.85,56.24,58.43,69.08,76.21,60.25,36.13,47.73,54.33,64.59,74.63,77.07,84.49,99.7,107.63,96.18,32.95,46.61,61.301,77.993,99.577,112.883,127.564,149.888,134.916,128.236,109.659
                Тарагт,26240,Бүгд,117.66,109.09,118.21,122.33,126.99,131.39,131.83,138.58,141.87,140.66,132.42,130.46,128.32,87.01,98.92,91.81,95.9,98.3,98.97,106.56,113.14,113.57,118.59,110.18,124.24,135.37,137.69,138.31,155.05,151.45,89.66,68.06,73.54,90.41,102.42,105.87,121.86,146.7,165.15,161.72,55.28,82.28,109.487,138.625,176.643,208.981,245.397,275.081,268.188,251.631,206.591
                Тарагт,26240,Адуу,14.64,11.47,11.44,10.85,10.98,11.11,11.68,12.51,12.8,12.88,11.53,10.86,10.36,7.98,8.29,8.34,8.65,8.56,9.49,10.1,11.05,11.46,10.86,10.76,12.44,14.12,12.36,13.15,14.97,14.74,8.14,5.52,5.42,5.95,6.31,6.48,7.33,8.25,8.98,8.64,3.09,4.36,5.524,7.22,9.543,12.098,14.578,16.465,16.101,16.28,12.805
                Тарагт,26240,Үхэр,15.8,15.04,15.27,15.78,16.24,17.77,19.08,20.85,22.2,21.82,19.46,16.01,15.65,12.5,12.97,12.27,12.53,12.61,12.88,13.35,13.31,13.48,13.33,12.46,13.69,15.54,14.12,13.27,15.41,16.29,8.54,3.23,2.99,3.44,3.91,4.2,4.76,5.56,5.56,5.19,1.06,1.71,2.392,3.481,4.939,6.52,8.097,9.891,8.933,8.513,6.952
                Тарагт,26240,Тэмээ,0.43,0.33,0.38,0.37,0.36,0.36,0.37,0.38,0.39,0.4,0.37,0.34,0.34,0.34,0.35,0.27,0.29,0.3,0.3,0.33,0.34,0.27,0.19,0.22,0.23,0.24,0.22,0.19,0.19,0.13,0.09,0.08,0.08,0.08,0.07,0.04,0.03,0.03,0.03,0.04,0.04,0.06,0.055,0.075,0.079,0.107,0.114,0.12,0.136,0.105,0.086
                Тарагт,26240,Хонь,78.85,74.75,82.55,85.82,90.72,93.33,91.69,95.54,96.75,96.47,93.45,95.35,94.44,60.36,70.57,64.19,66.95,68.83,68.22,73.76,78.96,78.04,80.29,72.29,79.98,83.35,86.01,83.16,91.01,90.82,55,43.15,45.62,53.65,59.4,61.58,69.25,84.22,93.02,93.01,29.19,39.92,52.884,66.587,84.468,100.488,119.437,138.9,139.561,130.496,105.51
                Тарагт,26240,Ямаа,7.95,7.48,8.56,9.51,8.7,8.83,9.01,9.3,9.72,9.09,7.62,7.91,7.54,5.83,6.74,6.74,7.48,8.01,8.07,9.03,9.48,10.32,13.92,14.45,17.9,22.12,24.99,28.55,33.47,29.47,17.9,16.08,19.43,27.31,32.73,33.58,40.49,48.65,57.56,54.83,21.9,36.24,48.632,61.262,77.614,89.768,103.171,109.705,103.457,96.237,81.238
                    Төгрөг,26243,Бүгд,72.11,67.89,75.62,77.52,78.63,80.69,86.12,89.4,92.4,89.46,89.97,95.3,101.02,93.76,86.9,76.74,80.02,83.36,85.58,90.66,95.06,98.81,101.15,103.93,109.72,116.43,107.06,121.14,135.77,137.43,89.22,72,79.11,90.16,100.4,93.75,107.26,131.22,152.62,148.39,43.07,57.21,75.79,97.335,121.97,146.455,183.64,222.098,234.989,246.22,174.338
                    Төгрөг,26243,Адуу,10.9,9.36,9.77,9.9,9.89,9.97,10.01,10.48,10,9.21,8.7,8.79,9,7.85,7.43,6.22,6.26,5.52,5.78,6.04,6.52,6.8,6.94,7.86,8.84,9.73,9.41,10.36,11.64,11.46,6.34,4.48,4.66,4.69,4.93,4.8,5.04,5.76,6.74,6.29,2.05,2.5,3.136,3.816,4.679,5.456,6.78,8.394,8.12,8.867,6.425
                    Төгрөг,26243,Үхэр,1.46,1.4,1.61,1.83,1.88,2.01,2.19,2.47,2.73,2.86,2.94,3,3.14,2.94,2.54,2.18,2.27,2.4,2.5,2.71,2.97,3.6,4.03,4.18,4.81,5.48,3.86,4.14,5.04,5.53,0.78,0.46,0.55,0.69,0.86,0.94,0.98,1.24,1.51,1.47,0.36,0.45,0.612,0.847,1.19,1.586,1.959,2.618,2.626,2.805,1.976
                    Төгрөг,26243,Тэмээ,7.89,7.24,7.23,7.54,7.54,7.84,7.78,7.99,7.91,7.73,7.42,7.59,7.66,7.39,7.11,6.54,6.6,6.56,6.57,6.71,6.63,6.06,4.62,4.19,3.85,3.69,3.39,3.23,3.33,3.34,2.75,2.39,2.34,2.45,2.45,2.49,2.46,2.57,2.75,2.75,2.28,2.3,2.573,2.722,3.038,3.124,3.574,3.895,4.591,5.037,3.912
                    Төгрөг,26243,Хонь,33.54,33.17,37.62,38.22,39.09,40.02,42.41,43.76,44.51,42.21,43.68,46.27,47.76,45.75,43.01,39.44,39.44,44.43,44.67,47.55,50.31,51.25,54.78,53.25,54.46,53.57,49.89,55.02,60.9,64.25,45.61,33.09,34.8,39.08,42.82,41.72,48.71,57.97,67.6,68.81,21.16,26.1,33.456,41.449,50.622,61.055,77.304,97.871,107.405,110.973,79.837
                    Төгрөг,26243,Ямаа,18.31,16.73,19.39,20.04,20.24,20.85,23.73,24.7,27.26,27.45,27.22,29.66,33.47,29.83,26.81,22.36,25.46,24.44,26.07,27.65,28.63,31.09,30.78,34.46,37.78,43.96,40.53,48.39,54.86,52.84,33.74,31.58,36.77,43.25,49.35,43.81,50.07,63.69,74.02,69.07,17.23,25.87,36.013,48.501,62.441,75.234,94.023,109.32,112.247,118.538,82.188
                    Уянга,26246,Бүгд,91.51,92.96,93.03,93.99,94.69,101.01,106.62,115.86,118.26,114.77,98.88,92.15,87.46,85.2,88.3,83.52,87.29,89.93,86.26,88.46,95.88,97.83,101.13,101.96,110.18,123.1,128.58,134.77,135.98,147.14,136.04,97.95,83.77,109.47,126.12,136.49,155.29,187.56,212.16,225.89,124.69,158.16,191.304,225.915,272.448,295.293,338.92,349.956,331.766,378.451,296.502
                    Уянга,26246,Адуу,10.59,9.89,9.26,8.76,8.82,9.01,9.64,10.12,10.18,10.43,10.2,9.78,9.32,8.97,8.98,8.43,9.09,9.53,9.67,9.72,10.83,11.25,11.31,11.8,13.67,15.22,14.97,14.99,15.02,15.09,13.74,8.73,7.66,8.64,9.29,8.89,9.12,10.17,10.64,11.5,8.58,10.95,13.471,15.919,19.749,22.713,26.31,29.467,26.835,30.548,25.297
                    Уянга,26246,Үхэр,26.02,26.77,27.66,27.6,27.14,29.27,31.72,33.64,35.39,35.83,34.15,31.84,30.18,28.29,27.81,26.66,27.49,27.94,25.43,26.02,27.61,28.04,28.18,31.02,35.12,39.4,42.55,45.74,45.74,49.89,44.61,25.84,16.26,19.97,22.7,24.69,26.62,30.55,30.86,32.42,17.69,20.75,25.723,31.774,39.401,46.26,53.591,60.556,56.165,64.014,55.338
