"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
            Хэнтий,423,Адуу,171.46,170.45,159.29,156.9,163.18,164.17,159.15,146.37,147.2,151.01,140.85,145.71,146.91,140.25,139.7,134.74,134.74,137.18,138.37,141.58,142.45,139.06,138.1,136.25,146.33,154.61,162.31,172.26,183.18,194.27,192.79,174.54,169.78,170.66,168.15,171.05,176,178.97,143.25,136.28,143.68,156.45,172.578,195.587,220.552,247.995,280.767,312.066,318.904,325.384,321.514
            Хэнтий,423,Үхэр,177.64,184.8,180.92,177.38,190.5,196.95,195.11,192.35,203.89,204.58,189.48,194.44,194.81,186.79,182.08,172.59,172.59,176.73,170.53,184.93,197.06,188.4,187.24,167.32,174.4,178.43,186.35,201.87,216.95,229.07,217.99,150.07,144.02,139.04,138.31,148.17,162.86,172.89,158.61,162.55,157.67,165.72,182.734,207.18,239.833,270.556,296.212,335.295,353.027,381.225,374.718
            Хэнтий,423,Тэмээ,14.5,14.2,13.1,12.91,12.97,12.61,11.72,11.23,11.63,11.69,11.1,11.23,10.63,10.1,9.81,9.26,9.26,9.12,9.49,9.77,9.88,8.79,7.85,7.2,7.3,7.1,7.09,7.07,7.26,7.33,7.26,6.41,6.22,5.9,5.51,5.08,5.09,4.77,4.04,3.68,3.71,3.7,3.671,3.586,3.78,4.048,4.331,4.198,4.299,4.256,4.024
            Хэнтий,423,Хонь,837.86,845.23,851.69,848.23,898.92,894.94,838.28,788.53,879.57,912.34,863.07,933.58,937.1,871.6,828.39,783.81,783.81,789.65,823.94,901.84,950.18,865.83,825.25,667.59,564.67,520.3,527.46,567.67,626.86,677.95,688.64,648,644.08,659.08,687.34,782.29,879.87,1008.33,1008.23,1085.69,1068.29,1146.54,1277.747,1408.743,1599.314,1738.666,1938.138,2212.453,2353.528,2454.864,2344.743
            Хэнтий,423,Ямаа,114.71,116.37,119.32,120.96,131.65,135.15,129.95,128.04,144.87,152.2,140.83,162.31,164.43,154.6,148.13,141.59,141.59,149.8,154.97,185.16,199.08,178.31,194.25,205.08,211.34,240.47,267.25,305.1,354.44,353.65,364.69,377.69,414.41,477.07,505.98,583.15,670.83,818.23,822.82,862.88,807.34,906.7,973.657,1060.238,1205.347,1289.926,1384.122,1545.305,1615.149,1702.632,1622.886
                Хэрлэн,42301,Бүгд,52.65,44.81,45.44,46.09,100.99,49.7,50.3,50.44,52.5,52.68,46.01,50.93,50.75,50.52,50.97,47.93,47.93,48.65,51.1,55.45,57.39,54.26,48.94,47.38,49.63,84.46,87.17,101.39,91.28,94.31,132.66,105.08,95.46,115.08,121.64,133.16,150.47,180.25,181.32,199.01,191.82,203.8,229.085,262.777,316.003,338.276,380.457,440.362,487.554,520.416,504.824
                Хэрлэн,42301,Адуу,2.91,3.19,3.16,3.44,11.25,3.76,3.68,3.46,3.45,3.36,3,3.01,3.28,3.42,3.43,3.53,3.53,4.07,4.33,4.45,4.7,4.74,4.55,4.81,5.34,8.95,9.16,10.54,9.71,10.38,13.01,11.22,9.35,10.62,10.15,10.64,10.87,11.33,9.43,8.62,8.89,10.04,11.252,14.408,17.772,19.513,22.781,27.199,28.886,31.242,30.457
                Хэрлэн,42301,Үхэр,4.09,4.41,4.39,4.61,13.82,5.25,5.38,5.44,5.73,6.16,5.41,5.72,5.56,5.35,5.48,5.74,5.74,5.74,5.99,6.8,7.47,6.69,6.39,6.09,6.87,13.74,13.46,15.63,13.42,14.53,18.07,8.28,7.37,9.09,9.82,10.59,12,12.65,11.02,11.14,11.08,12.43,13.859,17.138,21.104,24.143,26.718,31.01,33.285,36.976,34.934
                Хэрлэн,42301,Тэмээ,0.34,0.36,0.32,0.33,1.15,0.36,0.36,0.35,0.27,0.27,0.23,0.25,0.26,0.26,0.25,0.26,0.26,0.27,0.31,0.34,0.37,0.37,0.36,0.37,0.38,0.45,0.47,0.48,0.44,0.47,0.5,0.45,0.4,0.42,0.38,0.38,0.34,0.36,0.33,0.35,0.35,0.35,0.321,0.34,0.332,0.393,0.389,0.402,0.416,0.432,0.391
                Хэрлэн,42301,Хонь,45.25,36.81,37.53,37.67,71.62,40.25,40.81,41.12,42.98,42.79,37.26,41.77,41.45,41.28,41.54,38.09,38.09,38.17,40.02,43.09,43.47,41.17,35.64,33.24,32.59,47.63,48.49,53.82,47.59,48.34,69.19,53.82,46.67,51.76,54.93,58.47,66.73,77.14,79.92,92.62,92.87,95.12,109.726,126.228,152.145,162.528,184.601,218.828,245.938,260.311,252.73
                Хэрлэн,42301,Ямаа,0.06,0.04,0.04,0.05,3.15,0.08,0.08,0.07,0.07,0.11,0.12,0.18,0.21,0.22,0.27,0.31,0.31,0.39,0.45,0.76,1.39,1.29,2.01,2.88,4.46,13.69,15.59,20.92,20.13,20.59,31.89,31.3,31.67,43.19,46.36,53.08,60.55,78.78,80.62,86.28,78.63,85.86,93.927,104.663,124.65,131.699,145.968,162.923,179.029,191.455,186.312
                Батноров,42304,Бүгд,84.44,87.41,79.22,104.36,88.91,105.08,95.36,92.19,102.71,105.04,83.47,91.92,96.11,93.93,91.78,91.78,91.78,93.64,97.94,104.75,106,97.07,102.3,85.59,91.54,88.81,91.94,101.04,112.7,116.84,124.59,121.48,137.11,137.38,145.46,158.05,181.47,208.32,192.65,206.31,196.96,225,244.204,265.08,304.548,332.905,355.084,390.631,436.684,456.158,411.047
                Батноров,42304,Адуу,9.17,10.08,9.64,12.96,9.36,12.91,12.29,11.28,11.44,11.68,10.8,11.47,11.68,11.41,11.55,11.37,11.37,11.34,11.13,11.15,11.16,11.17,12.11,11.44,13.59,14.21,14.66,15.87,17.4,18.56,19.11,18.84,20.3,19.65,19.78,19.71,20.68,21.36,17.96,16.94,17.35,19.06,20.837,23.13,25.507,28.024,30.084,32.634,35.28,32.871,31.563
                Батноров,42304,Үхэр,12.81,12.88,11.4,15.42,11.21,16.54,16.49,16.55,18.11,18.09,13.17,14.37,14.88,13.72,13.62,13.37,13.37,13.62,13.25,13.68,14.09,12.75,14.51,10.88,14.39,15.13,15.62,17.32,18.93,19.86,20.06,13.69,14.54,13.19,13.13,13.97,15.54,16.29,14.29,15.2,14.04,14.9,17.162,19.446,22.46,25.417,25.627,26.869,31.03,33.814,30.338
                Батноров,42304,Тэмээ,1,0.97,0.79,1.08,0.89,1.03,0.89,0.9,0.95,0.92,0.83,0.85,0.78,0.78,0.77,0.75,0.75,0.75,0.77,0.74,0.71,0.63,0.59,0.55,0.59,0.57,0.6,0.57,0.59,0.6,0.6,0.58,0.6,0.55,0.54,0.47,0.46,0.41,0.33,0.26,0.25,0.26,0.249,0.235,0.268,0.282,0.283,0.284,0.313,0.337,0.298
                Батноров,42304,Хонь,53.16,54.84,49.14,63.21,57.6,61.91,54.01,51.43,58.29,59.92,48.65,52.4,55.37,54.98,53.71,54.04,54.04,53.78,58.31,62.04,62.06,56.72,57.31,45.88,41.95,36.99,36.84,39.93,44.5,48.65,53.14,53.22,58.09,58.65,63.21,70.33,81.78,93.95,93.64,104.41,102.5,115.79,126.728,136.345,156.115,169.217,183.33,204.565,229.525,241.205,222.324
                Батноров,42304,Ямаа,8.3,8.65,8.25,11.69,9.85,12.69,11.69,12.03,13.92,14.43,10.02,12.84,13.4,13.04,12.12,12.25,12.25,14.15,14.48,17.13,17.97,15.8,17.77,16.83,21.03,21.91,24.22,27.35,31.29,29.18,31.69,35.14,43.58,45.34,48.8,53.58,62.99,76.31,66.43,69.5,62.82,74.99,79.228,85.924,100.198,109.965,115.76,126.279,140.536,147.931,126.524
                Батширээт,42307,Бүгд,30.27,32.32,34.34,34.47,133.2,36.24,37.29,38.73,40.31,40.24,39.74,42.53,42.22,44.18,43.42,34.68,34.68,35.62,35,39.56,42.14,40.87,35.18,25.88,24.62,22.26,22.93,24.88,27.95,29.9,28.16,25.03,26.2,24.13,22.6,25.44,30.8,35.8,43.84,52.86,48.82,48.49,48.693,50.544,53.676,60.225,65.199,71.188,74.725,81.4,78.696
                Батширээт,42307,Адуу,4.7,4.37,4.43,4.24,13.44,4.51,4.22,3.71,3.39,3.4,3.38,3.73,3.65,3.84,4.03,4.31,4.31,4.71,4.73,4.89,5.02,4.68,4.31,4.15,4.21,3.98,4.04,4.11,4.43,4.3,4.1,3.93,3.41,3.25,3.04,3.09,3.38,3.45,3.72,4.11,4.47,4.57,4.253,4.43,4.562,5.099,5.719,6.486,6.582,6.731,6.818
                Батширээт,42307,Үхэр,8.84,9.52,9.5,9.49,22.09,9.89,10.27,10.48,10.71,10.37,10.43,10.48,10.54,10.58,10.49,8.91,8.91,9.37,8.41,9.35,10.53,10.28,9.67,8.25,8.01,7.72,8.02,8.75,9.87,10.93,9.9,8.31,8.41,7.36,6.9,7.62,9.29,10,11.68,13.68,13.76,12.9,12.733,13.814,15.286,16.842,18.825,20.462,20.889,21.929,22.898
                Батширээт,42307,Тэмээ,0.27,0.27,0.22,0.22,1.45,0.24,0.22,0.2,0.2,0.21,0.18,0.2,0.2,0.2,0.2,0.2,0.2,0.23,0.23,0.24,0.19,0.12,0.07,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0,0,0.01,0.01,0.008,0.005,0.005,0.006,0.005,0.007,0.007,0.006,0.006
                Батширээт,42307,Хонь,16.37,18.06,20.06,20.35,82.18,21.37,22.34,24,25.73,25.94,25.47,27.78,27.44,29.1,28.13,20.73,20.73,20.72,21.01,24.28,25.72,25.04,20.3,12.71,11.49,9.56,9.65,10.48,11.81,12.5,11.52,9.76,10.8,9.9,8.98,10.05,12.02,14.64,18.79,23.25,20.8,19.96,20.633,20.464,20.948,23.714,25.637,27.638,29.675,32.626,30.412
                Батширээт,42307,Ямаа,0.1,0.11,0.14,0.17,14.03,0.23,0.25,0.33,0.28,0.33,0.27,0.35,0.41,0.46,0.59,0.53,0.53,0.61,0.62,0.81,0.67,0.75,0.83,0.73,0.88,0.98,1.2,1.53,1.84,2.16,2.63,3.02,3.58,3.6,3.68,4.68,6.1,7.71,9.65,11.82,9.79,11.06,11.066,11.831,12.875,14.564,15.013,16.595,17.572,20.108,18.562
                Баян-Адарга,42310,Бүгд,66.65,70.04,63.56,64.06,73.51,76.04,72.89,70.72,76.68,71.53,70.36,76.2,81.6,81.66,73.29,62.78,62.78,62.05,61.4,65.12,67.09,57.33,52.69,33.36,29.58,24.01,25.1,28.76,30.52,32.25,34.15,38.4,44.49,36.61,35.54,39.59,47.64,59.73,74.91,82.02,67.44,72.12,77.302,86.571,104.771,115.832,129.753,163.713,182.353,195.178,188.11
                Баян-Адарга,42310,Адуу,5.76,5.98,5.66,5.69,9.08,6.5,6.05,5.54,5.01,4.84,4.43,4.37,4.32,4.41,4.39,4.53,4.53,5.05,5.43,5.45,5.8,5.94,6.09,6.02,6.18,5.89,5.82,5.94,5.84,5.8,5.43,5.84,6.9,5.52,4.85,4.27,4.49,4.93,5.16,5.36,5.38,5.45,6.109,6.138,6.752,7.099,7.758,9.489,10.393,10.674,10.773
                Баян-Адарга,42310,Үхэр,10.58,11.31,11.01,10.63,17.49,12.04,12.27,12.35,12.97,11.86,10.25,10.66,10.74,11.08,10.15,9.54,9.54,10.37,10.4,11.41,12.01,11.36,11.15,7.29,6.88,6.11,6.12,7.43,7.76,8.23,8,8.01,8.07,5.83,5.39,5.89,6.68,7.65,8.73,9.59,7.57,7.62,7.93,8.654,10.159,11.332,11.815,14.602,16.111,17.396,16.63
                Баян-Адарга,42310,Тэмээ,0.52,0.48,0.45,0.42,0.75,0.47,0.46,0.42,0.45,0.46,0.43,0.43,0.44,0.45,0.42,0.42,0.42,0.43,0.44,0.39,0.39,0.31,0.31,0.3,0.29,0.23,0.21,0.21,0.2,0.17,0.15,0.16,0.16,0.15,0.15,0.13,0.11,0.1,0.1,0.13,0.13,0.11,0.092,0.082,0.066,0.058,0.06,0.062,0.07,0.071,0.067
                Баян-Адарга,42310,Хонь,46.49,48.89,43.2,43.98,39.79,52.88,50.27,48.36,53.84,49.88,51.14,55.66,60.47,59.73,52.94,43.99,43.99,41.5,40.34,42.97,44.08,35.41,30.53,16.05,12.1,7.97,8.34,9.45,10.28,11.64,13.45,15.74,18.42,15.3,14.68,16.83,20.47,26.04,33.38,36.11,31.01,32.77,36.222,41.229,51.335,58.148,65.564,84.101,92.468,98.662,94.518
                Баян-Адарга,42310,Ямаа,3.3,3.37,3.25,3.34,6.4,4.14,3.84,4.04,4.41,4.49,4.12,5.09,5.63,6,5.39,4.3,4.3,4.7,4.79,4.91,4.81,4.32,4.62,3.7,4.14,3.82,4.61,5.74,6.45,6.43,7.13,8.66,10.95,9.81,10.47,12.48,15.89,21.01,27.54,30.83,23.35,26.18,26.949,30.468,36.459,39.195,44.556,55.459,63.311,68.375,66.122
                    Баянмөнх,42313,Бүгд,65.37,65.14,65.27,65.02,103.24,74.51,76.47,63.91,72.03,76.21,74.66,79.85,80.02,62.36,56.52,50.56,50.56,53.27,57.25,66.57,71.42,61.87,61.96,53.3,47.8,47.19,49.87,53.48,59.28,63.53,64.36,58.47,46.33,53.96,59.45,71.66,80.14,88.52,66.64,70.78,82.03,91.45,105.138,122.442,146.019,159.991,175.78,191.027,182.842,192.271,190.824
                    Баянмөнх,42313,Адуу,10.41,10.21,9.31,9.66,15.53,10.58,10.7,9.59,10.05,10.33,9.31,9.51,9.77,8.39,7.93,6.61,6.61,6.55,6.8,6.66,6.29,5.78,5.82,5.57,5.93,6.52,7,7.61,8.14,8.68,8.5,7.34,5.54,6.08,6.49,7.31,7.65,7.57,4.13,4.06,4.5,5.09,6.214,6.837,8.031,9.259,11.153,11.784,10.75,11.086,11.348
                    Баянмөнх,42313,Үхэр,7.48,7.26,7.3,7.27,12.86,9.02,9.2,8.57,9.21,9.69,10.47,10.88,10.71,8.97,8.73,8.02,8.02,8.1,7.87,8.43,8.95,7.65,6.68,6.21,6.72,6.56,7.07,7.44,8.03,8.77,8.68,5.54,3.44,4.22,4.69,5.13,5.41,5.29,2.63,2.63,3.27,3.73,4.647,5.693,7.26,8.093,9.298,10.136,9.997,10.473,11.31
                    Баянмөнх,42313,Тэмээ,1.18,1.21,1.04,1.04,0.92,1.02,0.94,0.92,0.97,0.98,0.86,0.9,0.81,0.74,0.67,0.63,0.63,0.46,0.52,0.58,0.56,0.49,0.47,0.37,0.37,0.33,0.36,0.34,0.37,0.38,0.4,0.37,0.3,0.3,0.28,0.28,0.3,0.26,0.19,0.19,0.17,0.17,0.173,0.193,0.218,0.175,0.251,0.269,0.32,0.319,0.326
                    Баянмөнх,42313,Хонь,37.43,37.45,38.17,37.98,66.14,43.44,45.08,36.01,41.53,44.27,42.8,46.19,47.4,36.11,31.07,28.33,28.33,30.3,34.21,40.78,44.29,39.05,38.37,29.85,23.92,21.39,21.74,22.89,25.47,28.85,30.09,28.16,22.69,25.11,27.13,32.95,37.37,40.83,31.57,33.19,39.2,42.73,49.559,58.243,69.807,78.17,88.26,98.32,96.896,102.383,103.023
                    Баянмөнх,42313,Ямаа,8.88,9,9.46,9.07,7.79,10.45,10.55,8.81,10.27,10.94,11.22,12.37,11.33,8.15,8.12,6.97,6.97,7.86,7.86,10.13,11.33,8.9,10.62,11.31,10.86,12.38,13.7,15.2,17.27,16.85,16.7,17.06,14.36,18.25,20.87,25.99,29.41,34.56,28.12,30.72,34.89,39.73,44.545,51.476,60.703,64.294,66.818,70.518,64.879,68.01,64.817
                    Баян-Овоо,42316,Бүгд,73.55,73.72,68.3,70.78,109.32,77.95,73.54,75.74,81.01,82.41,77.07,84.98,84.71,73.8,68.2,69.84,69.84,69.19,73.01,79.02,79.4,66.46,64.72,56.01,44.48,41.47,40.87,43.45,48.02,49.76,56.18,58.46,62.9,59.54,60.13,71.74,78,94.43,86.22,89.82,74.02,90.37,89.494,96.008,110.657,124.793,147.325,179.871,202.179,208.973,189.893
                    Баян-Овоо,42316,Адуу,10.95,10.37,8.49,8.37,13.21,8.91,8.54,7.8,7.82,8.19,6.83,7.41,7.08,6.89,7.43,7.49,7.49,7.74,8.22,8.51,8.48,8.02,7.77,6.96,6.74,6.63,6.34,6.43,6.77,7.12,7.83,7.71,8.2,8.64,8.38,8.82,9.53,10.61,7.49,7.3,6.56,8.08,8.386,9.472,11.101,13.701,15.997,18.193,19.021,18.265,17.654
                    Баян-Овоо,42316,Үхэр,8,8.05,7.54,6.94,16.34,7.51,7.28,7.58,8.02,8.19,6.67,6.97,7.02,6.19,6.33,6.16,6.16,6.37,6.45,6.81,6.92,6.7,7.18,7.37,7.56,7.62,7.83,7.73,8.52,9.05,10.16,7.96,7.67,6.85,6.31,6.75,7.53,7.85,5.7,5.93,5.32,6.36,6.296,7.202,8.741,10.469,12.304,14.995,17.018,18.58,16.919
                    Баян-Овоо,42316,Тэмээ,0.98,0.98,0.9,0.87,1.07,0.93,0.74,0.72,0.73,0.72,0.66,0.67,0.66,0.6,0.61,0.48,0.48,0.52,0.56,0.59,0.62,0.65,0.67,0.57,0.53,0.5,0.44,0.44,0.5,0.5,0.52,0.51,0.52,0.51,0.52,0.49,0.52,0.57,0.52,0.39,0.38,0.39,0.347,0.319,0.303,0.342,0.364,0.366,0.358,0.349,0.31
                    Баян-Овоо,42316,Хонь,45.63,46.16,43.54,46.35,65.93,50.56,47.2,49.26,53.06,53.3,51.93,56.48,56.4,48.04,43.53,45.45,45.45,43.78,45.92,50.4,51.03,41.36,38.89,30.29,19.75,16.56,16.02,16.91,18.93,20.18,23.51,26.07,28.24,25.79,26.96,31.84,36.57,43.64,44.17,46.9,39.22,47.07,45.933,48.579,53.883,59.263,70.214,87.158,99.598,103.486,94.612
                    Баян-Овоо,42316,Ямаа,7.99,8.17,7.82,8.26,12.77,10.04,9.79,10.39,11.38,12.01,10.99,13.45,13.54,12.07,10.31,10.25,10.25,10.78,11.87,12.72,12.34,9.73,10.21,10.82,9.91,10.16,10.24,11.94,13.32,12.91,14.16,16.22,18.28,17.76,17.95,23.84,23.85,31.77,28.35,29.3,22.54,28.47,28.532,30.436,36.629,41.018,48.446,59.159,66.184,68.293,60.398
                    Биндэр,42322,Бүгд,68.29,69.97,67.12,66.36,35.14,76.61,76.48,80.84,87.32,88.33,89.05,95.06,96.87,92.36,85.4,72.41,72.41,77.59,76.95,79.83,81.52,77.88,76,50.74,52.22,52.57,54.73,62.34,69.47,71.39,71.61,69.03,72.5,61.03,63.22,73.68,87.39,100.84,110.08,123.54,123.57,127.06,129.039,138.72,153.586,174,195.271,224.105,460.9,266.861,253.885
                    Биндэр,42322,Адуу,8.75,9.03,8.71,8.7,4.52,9.56,9.13,8.88,9.07,9.53,9.59,9.87,10.05,9.74,9.2,9.13,9.13,9.88,10.09,10.33,10.67,10.88,10.78,9.4,10.48,10.52,10.41,11.21,11.91,11.89,11.64,11.28,11.41,10.83,10.27,9.65,10.23,10.35,9.24,9.37,10.47,10.55,11.028,11.546,12.079,13.199,14.313,15.818,33.875,18.589,18.447
                    Биндэр,42322,Үхэр,15.71,16.5,16.19,15.61,9.56,18.52,19.23,19.9,21.38,21.56,19.96,20.44,21.63,20.69,19.33,17.18,17.18,17.21,15.97,17.34,19.04,19.68,20.12,13.77,14.48,14.61,15.27,17.34,19.21,19.38,18.63,16.36,16.1,11.98,11.49,13.57,15.59,17.42,18.81,20.86,20.81,21.07,20.704,21.999,23.665,26.173,28.577,31.809,24.268,38.404,37.519
                    Биндэр,42322,Тэмээ,0.88,0.84,0.79,0.74,0.22,0.69,0.69,0.67,0.69,0.7,0.66,0.66,0.7,0.67,0.64,0.61,0.61,0.61,0.62,0.58,0.57,0.51,0.41,0.36,0.35,0.36,0.36,0.38,0.39,0.38,0.34,0.3,0.25,0.21,0.22,0.19,0.18,0.18,0.16,0.15,0.17,0.14,0.125,0.132,0.157,0.178,0.161,0.18,0.495,0.181,0.185
                    Биндэр,42322,Хонь,38.31,38.55,36.2,35.67,20.63,40.85,40.41,43.27,47.39,47.6,49.45,53.18,53.13,50.41,45.57,36.25,36.25,39.34,39.73,39.68,40.07,37.02,35.95,20.29,19.02,17.92,17.87,20.66,23.45,24.71,24.77,24.87,26.08,21.38,23.23,27.64,33.29,39.82,44.8,52.11,51.87,52.34,53.968,57.911,64.341,73.439,83.474,97.512,268.06,115.799,108.838
                    Биндэр,42322,Ямаа,4.64,5.04,5.23,5.65,0.22,7,7.02,8.12,8.79,8.95,9.38,10.91,11.36,10.85,10.67,9.25,9.25,10.55,10.55,11.91,11.17,9.79,8.74,6.92,7.89,9.16,10.82,12.76,14.51,15.04,16.22,16.22,18.66,16.63,18.02,22.63,28.11,33.06,37.08,41.06,40.25,42.95,43.214,47.132,53.344,61.011,68.746,78.786,134.202,93.888,88.896
                    Баянхутаг,42319,Бүгд,87.79,91.06,85.93,95.96,59.5,95.31,86,85.35,95.51,103.88,91.77,98.18,95.58,81.62,75.89,73.67,73.67,71.89,75.23,85.74,84.06,80.41,72.28,65.2,65.82,72.26,77.13,81.53,101.7,106.57,113.82,97.41,96.21,101.62,107.31,125.16,150.71,174.29,155.44,171.01,188.45,213.43,238.532,275.144,326.379,346.295,381.36,447.013,57.286,460.35,385.286
                    Баянхутаг,42319,Адуу,14.39,14.98,12.99,14.57,7.7,15.39,14.34,13.29,14.16,15.37,14.06,15.29,14.92,14.78,14.61,13.73,13.73,13.75,13.88,14.24,12.65,11.41,10.31,10.31,11.86,12.37,14.28,13.93,15.41,16.19,16.91,14.21,12.6,11.93,11.92,12.89,14.42,15.18,10.38,10.28,11.74,12.99,14.484,18.063,21.131,24.75,28.362,33.048,3.011,33.543,30.509
                    Баянхутаг,42319,Үхэр,9.32,10.06,10,11.62,3.97,13.1,11.96,11.37,12.81,13.53,12.65,13.1,12.63,11.37,10.01,9,9,9.37,9.47,10.2,10.21,9.52,8.3,8.12,9.98,10.72,10.81,10.78,12.99,13.33,13.25,5,5.08,5.72,5.95,6.74,8.06,8.4,5.62,5.91,7.14,8.64,10.113,12.17,15.406,17.833,19.762,24.419,5.977,25.4,20.438
                    Баянхутаг,42319,Тэмээ,0.65,0.6,0.53,0.88,0.42,0.87,0.72,0.69,0.74,0.77,0.74,0.78,0.65,0.61,0.52,0.48,0.48,0.51,0.54,0.59,0.61,0.51,0.44,0.5,0.58,0.63,0.66,0.64,0.7,0.73,0.71,0.57,0.61,0.58,0.55,0.5,0.56,0.47,0.38,0.37,0.39,0.4,0.454,0.41,0.473,0.564,0.592,0.466,0,0.445,0.365
                    Баянхутаг,42319,Хонь,57.78,59.7,56.48,61.33,38.97,58.91,52.34,52.85,59.62,64.79,56.56,59.91,57.45,45.65,42.25,42.94,42.94,41.03,43.3,50.58,50.64,49.62,42.99,34.91,31.02,33.56,34.38,36.57,46.21,51.45,56.61,52.84,53.06,52.72,56.11,66.6,79.56,90.18,85.85,96.41,106.74,118.2,134.82,156.637,187.05,198.415,220.122,256.398,27.739,267.738,223.77
                    Баянхутаг,42319,Ямаа,5.65,5.72,5.94,7.57,8.44,7.03,6.64,7.15,8.16,9.42,7.75,9.1,9.93,9.22,8.49,7.53,7.53,7.23,8.04,10.12,9.96,9.35,10.24,11.37,12.38,14.98,17,19.61,26.41,24.88,26.34,24.8,24.87,30.67,32.78,38.42,48.11,60.07,53.22,58.04,62.44,73.21,78.661,87.864,102.319,104.733,112.522,132.682,20.559,133.224,110.204
                    Галшар,42325,Бүгд,56.36,57.29,58.22,57.65,70.56,59.94,52.52,45.53,56.52,148.94,139.26,151.69,142.6,112.94,118.39,119.64,119.64,115.75,121.5,135.35,143.47,148.67,158.61,140.29,104.87,107.49,112.34,120.68,140.32,156.89,151.95,128.41,126.27,131.19,132.85,143.09,159.42,173.81,135.05,145.16,158.35,179.83,207.243,232.272,259.995,281.802,295.895,328.406,330.231,324.718,320.022
                    Галшар,42325,Адуу,7.37,7.71,7.51,7.15,8.89,7.53,7.39,6.36,6.73,17.13,15.59,15.96,15.15,12.55,12.74,11.86,11.86,11.54,11.3,11.75,11.27,11.11,10.92,10.39,10.84,12.47,13.46,15.06,17.01,19.22,19.02,15.21,13.81,14.52,14.18,14.19,14.94,14.19,8.78,8.75,9.83,10.97,12.712,14.501,16.764,19.1,21.451,23.767,23.245,22.601,22.777
                    Галшар,42325,Үхэр,4.61,4.88,4.61,3.76,5.81,3.88,3.68,3.64,3.78,11.57,10.91,11.36,10.98,10.41,11.3,11.49,11.49,11.82,10.74,12.32,13.16,13.67,14.17,12.99,12.44,13.14,13.79,13.78,14.93,16.51,15.87,7.19,6.66,7.59,7.71,8.02,9.1,9.28,5.98,5.99,6.96,8.12,9.57,11.026,12.655,13.652,14.729,17.062,18.057,18.726,19.208
                    Галшар,42325,Тэмээ,0.5,0.41,0.44,0.41,0.57,0.41,0.43,0.33,0.32,0.89,0.85,0.81,0.71,0.66,0.69,0.66,0.66,0.68,0.68,0.74,0.78,0.79,0.84,0.79,0.88,0.89,0.93,0.91,0.95,0.97,0.96,0.78,0.76,0.71,0.66,0.64,0.63,0.59,0.49,0.49,0.48,0.48,0.465,0.49,0.464,0.472,0.48,0.468,0.492,0.472,0.483
                    Галшар,42325,Хонь,35.96,36.28,36.91,37.26,46.44,39.47,33.84,28.42,37.56,97.97,91.66,100.64,93.09,69.75,72.32,73.52,73.52,71.01,76.96,84.73,90.45,93.95,98.8,79.48,49.55,47.44,48.11,51.63,60.66,71.78,70.25,62.83,60.9,58.41,59.85,66.95,74.99,81.98,64.82,69.61,76.24,85.76,101.224,113.778,126.388,139.465,149.622,167.699,171.183,172.064,170.037
                    Галшар,42325,Ямаа,7.92,8.02,8.76,9.07,8.86,8.64,7.18,6.79,8.13,21.38,20.25,22.93,22.68,19.57,21.34,22.1,22.1,20.7,21.82,25.81,27.82,29.16,33.87,36.64,31.16,33.55,36.04,39.31,46.77,48.41,45.85,42.41,44.15,49.98,50.45,53.3,59.75,67.77,54.97,60.31,64.84,74.51,83.272,92.477,103.724,109.113,109.613,119.41,117.254,110.855,107.517
                    Дадал,42328,Бүгд,42.03,42.18,42.66,41.65,69.55,44.42,39.95,40.46,44.14,44.19,42.55,45.28,38.83,36.51,38.64,37.06,37.06,40.74,41.26,42.71,43.65,37.36,34,21.87,20.2,16.79,16.18,17.97,19.61,19.81,19.5,18.86,19.86,18.65,17.32,17.53,19.59,21.38,25.8,27.29,25.49,26.72,27.586,30.529,32.722,34.806,38.098,41.686,48.121,55.169,55.291
                    Дадал,42328,Адуу,3.9,4.06,4.04,4.05,6.2,4.41,4.37,3.95,3.98,4.05,3.85,3.89,4.24,4.38,4.53,4.43,4.43,4.77,5.13,5.17,5.31,5.16,5.53,5.29,5.61,5.27,4.91,4.71,4.64,4.45,4.17,3.96,3.96,3.62,3.4,3.15,3.27,3.21,3.5,3.59,3.73,3.72,3.743,4.164,4.433,4.883,5.493,6.296,7.273,7.731,7.916
                    Дадал,42328,Үхэр,10.39,10.9,10.95,11.1,11.51,12.54,12.55,12.22,12.66,12.01,12.14,12.53,12.25,11.97,12.76,10.99,10.99,10.77,10.84,11.17,11.51,10.92,10.8,8.34,7.9,6.73,6.35,7.24,8.01,8.36,7.91,7.62,7.71,7.41,6.65,6.54,7.2,7.74,8.74,9.76,9.52,9.36,9.832,10.403,11.061,11.826,12.546,14.624,17.438,19.558,20.541
